ID,NL,MR,ALIGNMENT,MONOTONIC
4062,how much does it cost to fly directly from philadelphia to san francisco on american airlines,"answer(_fare(_flight(_nonstop(intersection(_airline_2(airline_code(aa)),_from_2(city_name(philadelphia)),_to_2(city_name(san_francisco)))))))","('how', 'answer'), ('much', '_fare'), ('does', 'ε'), ('it', 'ε'), ('cost', 'ε'), ('to', 'ε'), ('fly', '_flight'), ('directly', '_nonstop'), ('ε', 'intersection'), ('from', '_from_2'), ('ε', 'city_name'), ('philadelphia', 'philadelphia'), ('to', '_to_2'), ('ε', 'city_name'), ('san', 'ε'), ('francisco', 'san_francisco'), ('on', 'ε'), ('american', 'airline_code'), ('ε', 'aa'), ('airlines', '_airline_2')",1
4063,what economy flights are available from dallas to baltimore on july twenty fifth 1991,"answer(_flight(_economy(intersection(_from_2(city_name(dallas)),_to_2(city_name(baltimore)),_day_number_2(day_number(25)),_month_2(month(july)),_year_2(year(1991))))))","('what', 'answer'), ('economy', '_economy'), ('ε', 'intersection'), ('flights', '_flight'), ('are', 'ε'), ('available', 'ε'), ('from', '_from_2'), ('ε', 'city_name'), ('dallas', 'dallas'), ('to', '_to_2'), ('ε', 'city_name'), ('baltimore', 'baltimore'), ('on', 'ε'), ('july', '_month_2'), ('ε', 'month'), ('ε', 'july'), ('twenty', '_day_number_2'), ('ε', 'day_number'), ('fifth', '25'), ('1991', '_year_2'), ('ε', 'year'), ('ε', '1991')",0
4064,show me early friday morning flights from san francisco to boston,"answer(_flight(intersection(_during_day_2(day_period(early)),_during_day_2(day_period(morning)),_from_2(city_name(san_francisco)),_to_2(city_name(boston)),_day_2(day(friday)))))","('show', 'answer'), ('me', 'ε'), ('early', '_during_day_2'), ('ε', 'day_period'), ('ε', 'early'), ('ε', '_during_day_2'), ('ε', 'day_period'), ('friday', '_day_2'), ('ε', 'day'), ('ε', 'friday'), ('morning', 'morning'), ('flights', '_flight'), ('ε', 'intersection'), ('from', '_from_2'), ('ε', 'city_name'), ('san', 'ε'), ('francisco', 'san_francisco'), ('to', '_to_2'), ('ε', 'city_name'), ('boston', 'boston')",1
4065,flight on monday from philadelphia to oakland california early morning,"answer(_flight(intersection(_during_day_2(day_period(early)),_during_day_2(day_period(morning)),_from_2(city_name(philadelphia)),_to_2(city_name(oakland)),_day_2(day(monday)))))","('ε', 'answer'), ('flight', '_flight'), ('ε', 'intersection'), ('on', 'ε'), ('monday', 'day'), ('ε', 'monday'), ('from', '_from_2'), ('ε', 'city_name'), ('philadelphia', 'philadelphia'), ('to', '_to_2'), ('ε', 'city_name'), ('oakland', 'oakland'), ('california', '_day_2'), ('early', '_during_day_2'), ('ε', 'day_period'), ('ε', 'early'), ('ε', '_during_day_2'), ('ε', 'day_period'), ('morning', 'morning')",0
4066,are there any nonstop flights leaving from dallas to baltimore july seventh with who united airlines,"answer(_flight(_nonstop(intersection(_airline_2(airline_code(ua)),_from_2(city_name(dallas)),_to_2(city_name(baltimore)),_day_number_2(day_number(7)),_month_2(month(july))))))","('are', 'answer'), ('there', 'ε'), ('any', 'ε'), ('nonstop', '_nonstop'), ('ε', 'intersection'), ('flights', '_flight'), ('leaving', 'ε'), ('from', '_from_2'), ('ε', 'city_name'), ('dallas', 'dallas'), ('to', '_to_2'), ('ε', 'city_name'), ('baltimore', 'baltimore'), ('july', '_month_2'), ('ε', 'month'), ('ε', 'july'), ('seventh', 'day_number'), ('ε', '7'), ('with', 'ε'), ('who', '_day_number_2'), ('united', 'airline_code'), ('ε', 'ua'), ('airlines', '_airline_2')",1
4067,what is the fare going from boston to dallas fort worth one way on november seventh,"answer(_fare(_oneway(intersection(_from_2(city_name(boston)),_to_2(city_name(dallas)),_day_number_2(day_number(7)),_month_2(month(november))))))","('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('fare', '_fare'), ('going', 'ε'), ('from', '_from_2'), ('ε', 'city_name'), ('boston', 'boston'), ('to', '_to_2'), ('ε', 'city_name'), ('dallas', 'dallas'), ('fort', 'ε'), ('worth', 'ε'), ('one', '_oneway'), ('ε', 'intersection'), ('way', 'ε'), ('on', 'ε'), ('november', '_month_2'), ('ε', 'month'), ('ε', 'november'), ('seventh', '_day_number_2'), ('ε', 'day_number'), ('ε', '7')",0
4068,show me the shortest flight from boston to denver which arrives in denver wednesday before noon,"answer(argmin_time_elapsed(_flight(intersection(_<_arrival_time_2(time(1200)),_from_2(city_name(boston)),_to_2(city_name(denver)),_day_arrival_2(day(wednesday))))))","('show', 'answer'), ('me', 'ε'), ('the', 'ε'), ('shortest', 'argmin_time_elapsed'), ('flight', '_flight'), ('ε', 'intersection'), ('from', '_from_2'), ('ε', 'city_name'), ('boston', 'boston'), ('to', '_to_2'), ('ε', 'city_name'), ('denver', 'denver'), ('which', 'ε'), ('arrives', '_day_arrival_2'), ('in', 'ε'), ('denver', 'ε'), ('wednesday', 'day'), ('ε', 'wednesday'), ('before', '_<_arrival_time_2'), ('ε', 'time'), ('noon', '1200')",1
4069,what kind of plane flies from boston to pittsburgh after noon,"answer(_aircraft_1(_flight(intersection(_>_departure_time_2(time(1200)),_from_2(city_name(boston)),_to_2(city_name(pittsburgh))))))","('what', 'answer'), ('kind', '_aircraft_1'), ('of', 'ε'), ('plane', 'ε'), ('flies', '_flight'), ('ε', 'intersection'), ('from', '_from_2'), ('ε', 'city_name'), ('boston', 'boston'), ('to', '_to_2'), ('ε', 'city_name'), ('pittsburgh', 'pittsburgh'), ('after', '_>_departure_time_2'), ('ε', 'time'), ('noon', '1200')",0
4070,are there any later flights than 810pm leaving from milwaukee for tacoma tomorrow evening,"answer(_flight(_tomorrow(intersection(_>_departure_time_2(time(2010)),_during_day_2(day_period(evening)),_from_2(city_name(milwaukee)),_to_2(city_name(tacoma))))))","('are', 'answer'), ('there', 'ε'), ('any', 'ε'), ('later', '_>_departure_time_2'), ('flights', '_flight'), ('than', 'ε'), ('810pm', 'time'), ('ε', '2010'), ('leaving', 'ε'), ('from', '_from_2'), ('ε', 'city_name'), ('milwaukee', 'milwaukee'), ('for', '_to_2'), ('ε', 'city_name'), ('tacoma', 'tacoma'), ('tomorrow', '_tomorrow'), ('ε', 'intersection'), ('evening', '_during_day_2'), ('ε', 'day_period'), ('ε', 'evening')",1
4071,are there any early flights from atlanta to washington on thursday mornings,"answer(_flight(intersection(_during_day_2(day_period(early)),_during_day_2(day_period(morning)),_from_2(city_name(atlanta)),_to_2(city_name(washington)),_day_2(day(thursday)))))","('are', 'answer'), ('there', 'ε'), ('any', 'ε'), ('early', '_during_day_2'), ('ε', 'day_period'), ('ε', 'early'), ('ε', '_during_day_2'), ('ε', 'day_period'), ('flights', '_flight'), ('ε', 'intersection'), ('from', '_from_2'), ('ε', 'city_name'), ('atlanta', 'atlanta'), ('to', '_to_2'), ('ε', 'city_name'), ('washington', 'washington'), ('on', '_day_2'), ('thursday', 'day'), ('ε', 'thursday'), ('mornings', 'morning')",0
4072,show me flights monday night after 8pm for dallas to boston,"answer(_flight(intersection(_during_day_2(day_period(late)),_>_departure_time_2(time(2000)),_from_2(city_name(dallas)),_to_2(city_name(boston)),_day_2(day(monday)))))","('show', 'answer'), ('me', 'ε'), ('flights', '_flight'), ('ε', 'intersection'), ('monday', '_day_2'), ('ε', 'day'), ('ε', 'monday'), ('night', '_during_day_2'), ('ε', 'day_period'), ('ε', 'late'), ('after', '_>_departure_time_2'), ('ε', 'time'), ('8pm', '2000'), ('for', '_from_2'), ('ε', 'city_name'), ('dallas', 'dallas'), ('to', '_to_2'), ('ε', 'city_name'), ('boston', 'boston')",1
4073,all flights from pittsburgh to dallas round trip after 12pm less than 100,"answer(_flight(_round_trip(intersection(_>_departure_time_2(time(1200)),_<_fare_2(dollar(100)),_from_2(city_name(pittsburgh)),_to_2(city_name(dallas))))))","('all', 'answer'), ('flights', '_flight'), ('from', '_from_2'), ('ε', 'city_name'), ('pittsburgh', 'pittsburgh'), ('to', '_to_2'), ('ε', 'city_name'), ('dallas', 'dallas'), ('round', '_round_trip'), ('ε', 'intersection'), ('trip', 'ε'), ('after', '_>_departure_time_2'), ('ε', 'time'), ('12pm', '1200'), ('less', '_<_fare_2'), ('than', 'ε'), ('100', 'dollar'), ('ε', '100')",0
4074,do you have an american airlines flight from denver to san francisco in the early morning,"answer(_flight(intersection(_airline_2(airline_code(aa)),_during_day_2(day_period(early)),_during_day_2(day_period(morning)),_from_2(city_name(denver)),_to_2(city_name(san_francisco)))))","('do', 'answer'), ('you', 'ε'), ('have', 'ε'), ('an', 'ε'), ('american', 'airline_code'), ('ε', 'aa'), ('airlines', '_airline_2'), ('flight', '_flight'), ('ε', 'intersection'), ('from', '_from_2'), ('ε', 'city_name'), ('denver', 'denver'), ('to', '_to_2'), ('ε', 'city_name'), ('san', 'ε'), ('francisco', 'san_francisco'), ('in', 'ε'), ('the', 'ε'), ('early', '_during_day_2'), ('ε', 'day_period'), ('ε', 'early'), ('ε', '_during_day_2'), ('ε', 'day_period'), ('morning', 'morning')",1
4075,i'm looking for a flight that goes from san jose to houston on may thirtieth and that leaves after noon,"answer(_flight(intersection(_>_departure_time_2(time(1200)),_from_2(city_name(san_jose)),_to_2(city_name(houston)),_day_number_2(day_number(30)),_month_2(month(may)))))","(""i'm"", 'ε'), ('looking', 'answer'), ('for', 'ε'), ('a', 'ε'), ('flight', '_flight'), ('ε', 'intersection'), ('that', 'ε'), ('goes', 'ε'), ('from', '_from_2'), ('ε', 'city_name'), ('san', 'ε'), ('jose', 'san_jose'), ('to', '_to_2'), ('ε', 'city_name'), ('houston', 'houston'), ('on', 'ε'), ('may', '_month_2'), ('ε', 'month'), ('ε', 'may'), ('thirtieth', '_day_number_2'), ('ε', 'day_number'), ('ε', '30'), ('and', 'ε'), ('that', 'ε'), ('leaves', 'ε'), ('after', '_>_departure_time_2'), ('ε', 'time'), ('noon', '1200')",0
4076,how much does flight ua 281 from boston to denver cost,"answer(_fare(_flight(intersection(_airline_2(airline_code(ua)),_flight_number_2(flight_number(281)),_from_2(city_name(boston)),_to_2(city_name(denver))))))","('how', 'answer'), ('much', '_fare'), ('does', 'ε'), ('flight', '_flight'), ('ε', 'intersection'), ('ua', '_airline_2'), ('ε', 'airline_code'), ('ε', 'ua'), ('ε', '_flight_number_2'), ('281', 'flight_number'), ('ε', '281'), ('from', '_from_2'), ('ε', 'city_name'), ('boston', 'boston'), ('to', '_to_2'), ('ε', 'city_name'), ('denver', 'denver'), ('cost', 'ε')",1
4077,first i'd like to fly from philadelphia to dallas and fly from dallas to san francisco,"answer(or(_flight(intersection(_from_2(city_name(philadelphia)),_to_2(city_name(dallas)))),_flight(intersection(_from_2(city_name(dallas)),_to_2(city_name(san_francisco))))))","('first', 'ε'), (""i'd"", 'answer'), ('like', 'ε'), ('to', 'ε'), ('fly', '_flight'), ('ε', 'intersection'), ('from', '_from_2'), ('ε', 'city_name'), ('philadelphia', 'philadelphia'), ('to', '_to_2'), ('ε', 'city_name'), ('dallas', 'dallas'), ('and', 'or'), ('fly', '_flight'), ('ε', 'intersection'), ('from', '_from_2'), ('ε', 'city_name'), ('dallas', 'dallas'), ('to', '_to_2'), ('ε', 'city_name'), ('san', 'ε'), ('francisco', 'san_francisco')",0
4078,i would like an early flight from la to charlotte monday morning,"answer(_flight(intersection(_during_day_2(day_period(early)),_during_day_2(day_period(morning)),_from_2(city_name(los_angeles)),_to_2(city_name(charlotte)),_day_2(day(monday)))))","('i', 'answer'), ('would', 'ε'), ('like', 'ε'), ('an', 'ε'), ('early', '_during_day_2'), ('ε', 'day_period'), ('ε', 'early'), ('ε', '_during_day_2'), ('ε', 'day_period'), ('flight', '_flight'), ('ε', 'intersection'), ('from', '_from_2'), ('ε', 'city_name'), ('la', 'los_angeles'), ('to', '_to_2'), ('ε', 'city_name'), ('charlotte', 'charlotte'), ('monday', '_day_2'), ('ε', 'day'), ('ε', 'monday'), ('morning', 'morning')",1
4079,is there a flight departing from san francisco and arriving in oakland on november seventh in the evening,"answer(_flight(intersection(_during_day_2(day_period(evening)),_from_2(city_name(san_francisco)),_to_2(city_name(oakland)),_day_number_2(day_number(7)),_month_2(month(november)))))","('is', 'answer'), ('there', 'ε'), ('a', 'ε'), ('flight', '_flight'), ('ε', 'intersection'), ('departing', 'ε'), ('from', '_from_2'), ('ε', 'city_name'), ('san', 'ε'), ('francisco', 'san_francisco'), ('and', '_to_2'), ('ε', 'city_name'), ('arriving', 'ε'), ('in', 'ε'), ('oakland', 'oakland'), ('on', 'ε'), ('november', '_month_2'), ('ε', 'month'), ('ε', 'november'), ('seventh', '_day_number_2'), ('ε', 'day_number'), ('ε', '7'), ('in', 'ε'), ('the', 'ε'), ('evening', '_during_day_2'), ('ε', 'day_period'), ('ε', 'evening')",0
4080,show me all flights direct only from boston to san francisco or oakland that arrive before 10am local time,"answer(_flight(_nonstop(intersection(_<_arrival_time_2(time(1000)),or(_to_2(city_name(san_francisco)),_to_2(city_name(oakland))),_from_2(city_name(boston))))))","('show', 'answer'), ('me', 'ε'), ('all', 'ε'), ('flights', '_flight'), ('direct', '_nonstop'), ('ε', 'intersection'), ('only', 'ε'), ('from', '_from_2'), ('ε', 'city_name'), ('boston', 'boston'), ('to', '_to_2'), ('ε', 'city_name'), ('san', 'ε'), ('francisco', 'san_francisco'), ('or', 'ε'), ('oakland', 'oakland'), ('that', '_to_2'), ('ε', 'city_name'), ('arrive', 'ε'), ('before', '_<_arrival_time_2'), ('ε', 'time'), ('10am', '1000'), ('local', 'or'), ('time', 'ε')",1
4081,what is the fare going from atlanta to boston one way on november seventh,"answer(_fare(_oneway(intersection(_from_2(city_name(atlanta)),_to_2(city_name(boston)),_day_number_2(day_number(7)),_month_2(month(november))))))","('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('fare', '_fare'), ('going', 'ε'), ('from', '_from_2'), ('ε', 'city_name'), ('atlanta', 'atlanta'), ('to', '_to_2'), ('ε', 'city_name'), ('boston', 'boston'), ('one', '_oneway'), ('ε', 'intersection'), ('way', 'ε'), ('on', 'ε'), ('november', '_month_2'), ('ε', 'month'), ('ε', 'november'), ('seventh', '_day_number_2'), ('ε', 'day_number'), ('ε', '7')",0
4082,what is the fare going one way on november seventh from denver to oakland,"answer(_fare(_oneway(intersection(_from_2(city_name(denver)),_to_2(city_name(oakland)),_day_number_2(day_number(7)),_month_2(month(november))))))","('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('fare', '_fare'), ('going', 'ε'), ('one', '_oneway'), ('ε', 'intersection'), ('way', 'ε'), ('on', 'ε'), ('november', '_month_2'), ('ε', 'month'), ('ε', 'november'), ('seventh', '_day_number_2'), ('ε', 'day_number'), ('ε', '7'), ('from', '_from_2'), ('ε', 'city_name'), ('denver', 'denver'), ('to', '_to_2'), ('ε', 'city_name'), ('oakland', 'oakland')",1
4083,what type of aircraft is used on the first flight from philadelphia to dallas in the morning,"answer(_aircraft_1(argmin_departure_time(_flight(intersection(_during_day_2(day_period(morning)),_from_2(city_name(philadelphia)),_to_2(city_name(dallas)))))))","('what', 'answer'), ('type', 'ε'), ('of', 'ε'), ('aircraft', '_aircraft_1'), ('is', 'ε'), ('used', 'ε'), ('on', 'ε'), ('the', 'ε'), ('first', 'argmin_departure_time'), ('flight', '_flight'), ('ε', 'intersection'), ('from', '_from_2'), ('ε', 'city_name'), ('philadelphia', 'philadelphia'), ('to', '_to_2'), ('ε', 'city_name'), ('dallas', 'dallas'), ('in', 'ε'), ('the', 'ε'), ('morning', '_during_day_2'), ('ε', 'day_period'), ('ε', 'morning')",0
4084,on april twenty would like to fly from denver to pittsburgh at about 8 o'clock in the morning,"answer(_flight(intersection(_approx_departure_time_2(time(800)),_from_2(city_name(denver)),_to_2(city_name(pittsburgh)),_day_number_2(day_number(20)),_month_2(month(april)))))","('ε', 'answer'), ('on', 'ε'), ('april', '20'), ('ε', '_month_2'), ('ε', 'month'), ('ε', 'april'), ('twenty', '_day_number_2'), ('ε', 'day_number'), ('would', 'ε'), ('like', 'ε'), ('to', 'ε'), ('fly', '_flight'), ('ε', 'intersection'), ('from', '_from_2'), ('ε', 'city_name'), ('denver', 'denver'), ('to', '_to_2'), ('ε', 'city_name'), ('pittsburgh', 'pittsburgh'), ('at', 'ε'), ('about', '_approx_departure_time_2'), ('8', '800'), (""o'clock"", 'time'), ('in', 'ε'), ('the', 'ε'), ('morning', 'ε')",1
4085,what stops does dl 838 make from san francisco to atlanta,"answer(_stop_1(_flight(intersection(_airline_2(airline_code(dl)),_flight_number_2(flight_number(838)),_from_2(city_name(san_francisco)),_to_2(city_name(atlanta))))))","('what', 'answer'), ('stops', 'ε'), ('does', 'ε'), ('dl', '_airline_2'), ('ε', 'airline_code'), ('ε', 'dl'), ('ε', '_flight_number_2'), ('ε', 'flight_number'), ('838', '_stop_1'), ('ε', '838'), ('make', '_flight'), ('ε', 'intersection'), ('from', '_from_2'), ('ε', 'city_name'), ('san', 'ε'), ('francisco', 'san_francisco'), ('to', '_to_2'), ('ε', 'city_name'), ('atlanta', 'atlanta')",0
4086,what's the next smallest plane after a turboprop,"answer(argmin_capacity(_aircraft(intersection(not(_turboprop(_aircraft(all))),_>_capacity_2(_turboprop(_aircraft(all)))))))","(""what's"", 'answer'), ('the', 'ε'), ('next', 'ε'), ('smallest', 'argmin_capacity'), ('plane', 'ε'), ('after', 'ε'), ('a', 'ε'), ('turboprop', '_aircraft'), ('ε', 'intersection'), ('ε', 'not'), ('ε', '_turboprop'), ('ε', '_aircraft(all)'), ('ε', '_>_capacity_2'), ('ε', '_turboprop'), ('ε', '_aircraft(all)')",1
4087,list all flights on continental leaving denver and arriving at chicago on monday before noon,"answer(_flight(intersection(_airline_2(airline_code(co)),_<_arrival_time_2(time(1200)),_from_2(city_name(denver)),_to_2(city_name(chicago)),_day_arrival_2(day(monday)))))","('list', 'answer'), ('all', 'ε'), ('flights', '_flight'), ('ε', 'intersection'), ('on', 'ε'), ('continental', '_airline_2'), ('ε', 'airline_code'), ('ε', 'co'), ('leaving', '_from_2'), ('ε', 'city_name'), ('denver', 'denver'), ('and', '_to_2'), ('ε', 'city_name'), ('arriving', '_day_arrival_2'), ('at', 'ε'), ('chicago', 'chicago'), ('on', 'ε'), ('monday', 'day'), ('ε', 'monday'), ('before', '_<_arrival_time_2'), ('ε', 'time'), ('noon', '1200')",0
4088,what american airlines flights from phoenix to milwaukee depart phoenix after 6pm on wednesday,"answer(_flight(intersection(_airline_2(airline_code(aa)),_>_departure_time_2(time(1800)),_from_2(city_name(phoenix)),_to_2(city_name(milwaukee)),_day_2(day(wednesday)))))","('what', 'answer'), ('american', 'airline_code'), ('ε', 'aa'), ('airlines', '_airline_2'), ('flights', '_flight'), ('ε', 'intersection'), ('from', '_from_2'), ('ε', 'city_name'), ('phoenix', 'phoenix'), ('to', '_to_2'), ('ε', 'city_name'), ('milwaukee', 'milwaukee'), ('depart', 'ε'), ('phoenix', 'ε'), ('after', '_>_departure_time_2'), ('ε', 'time'), ('6pm', '1800'), ('on', '_day_2'), ('wednesday', 'day'), ('ε', 'wednesday')",1
